Publishing_Year,Book_Name,Author,Language_Code,Author_Rating,Book_Average_Rating,Book_Ratings_Count,Genre,Gross_Sales,Publisher_Revenue,Sale_Price,Sale_Rank,Publisher,Units_Sold
2014.0,Hollow City,Ransom Riggs,eng,Excellent,4.07,73149,genre fiction,1642.65,985.59,6.99,380,Penguin Group (USA) LLC,235
1999.0,House of Sand and Fog,Andre Dubus III,eng,Intermediate,3.83,55381,genre fiction,933.66,560.196,3.99,381,"Amazon Digital Services,  Inc.",234
2014.0,The Girl with All the Gifts,M.R. Carey,eng,Intermediate,3.93,99729,genre fiction,463.67,278.202,1.99,383,Simon and Schuster Digital Sales Inc,233
1930.0,As I Lay Dying,William Faulkner,eng,Intermediate,3.72,103547,nonfiction,461.68,277.008,1.99,385,HarperCollins Publishers,6264
1955.0,Harold and the Purple Crayon,Crockett Johnson,eng,Excellent,4.24,107221,genre fiction,925.68,0.0,3.99,385,"Amazon Digital Services,  Inc.",6264
2006.0,"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,eng,Excellent,4.35,137558,nonfiction,2460.15,1476.09,10.65,387,Random House LLC,6237
1953.0,,Isaac Asimov,eng,Excellent,4.23,96865,nonfiction,690.69,414.414,2.99,388,HarperCollins Publishers,6237
2001.0,Fool Moon ,Jim Butcher,eng,Excellent,4.04,111371,genre fiction,687.7,412.62,2.99,389,Macmillan,6210
2011.0,David and Goliath,Malcolm Gladwell,eng,Intermediate,3.9,90083,nonfiction,2509.3,1505.58,10.91,389,Random House LLC,6210
2002.0,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1,"Hiromu Arakawa, Akira Watanabe",eng,Famous,4.49,93990,genre fiction,226.71,0.0,0.99,391,"Amazon Digital Services,  Inc.",6183
1989.0,Guards! Guards!,Terry Pratchett,eng,Excellent,4.32,108652,genre fiction,1142.71,0.0,4.99,392,"Amazon Digital Services,  Inc.",6183
2005.0,The Year of Magical Thinking,Joan Didion,eng,Intermediate,3.86,94590,genre fiction,909.72,0.0,3.99,393,"Amazon Digital Services,  Inc.",6156
2003.0,We Need to Talk About Kevin,Lionel Shriver,eng,Excellent,4.07,101343,genre fiction,5902.92,3541.752,25.89,393,HarperCollins Publishers,6156
1973.0,Rendezvous with Rama,Arthur C. Clarke,eng,Excellent,4.06,93151,genre fiction,1468.69,881.214,6.47,395,"Amazon Digital Services,  Inc.",6129
1988.0,The Queen of the Damned,Anne Rice,eng,Intermediate,3.86,110693,genre fiction,223.74,134.244,0.99,397,"Amazon Digital Services,  Inc.",6102
1920.0,The Age of Innocence,"Edith Wharton, Maureen Howard",eng,Intermediate,3.93,102646,genre fiction,1188.76,713.256,5.26,398,"Amazon Digital Services,  Inc.",6102
1976.0,The Selfish Gene,Richard Dawkins,eng,Excellent,4.11,96564,genre fiction,897.75,538.65,3.99,400,"Amazon Digital Services,  Inc.",6075
2001.0,Year of Wonders: A Novel of the Plague,Geraldine Brooks,eng,Intermediate,4.0,104283,genre fiction,221.76,0.0,0.99,401,"Amazon Digital Services,  Inc.",6048
1992.0,The Black Echo,Michael Connelly,eng,Excellent,4.08,98591,nonfiction,1274.56,764.736,5.69,401,"Amazon Digital Services,  Inc.",6048
1938.0,Anthem,Ayn Rand,eng,Intermediate,3.62,95620,genre fiction,1112.77,0.0,4.99,403,"Amazon Digital Services,  Inc.",6021
2011.0,Gabriel's Inferno,Sylvain Reynard,eng,Excellent,4.02,119633,genre fiction,1781.77,1069.062,7.99,404,Penguin Group (USA) LLC,6021
1978.0,Cloudy with a Chance of Meatballs,"Judi Barrett, Ron Barrett",eng,Excellent,4.15,104677,genre fiction,1662.78,997.668,7.49,406,Penguin Group (USA) LLC,5994
2010.0,Major Pettigrew's Last Stand,Helen Simonson,eng,Intermediate,3.87,97745,genre fiction,660.79,396.474,2.99,408,Simon and Schuster Digital Sales Inc,5967
2009.0,Vision in White,Nora Roberts,eng,Excellent,4.1,103933,genre fiction,437.8,262.68,1.99,409,Random House LLC,5940
2006.0,The Tenth Circle,Jodi Picoult,eng,Novice,3.48,99170,genre fiction,3955.6,2373.36,17.98,409,"Amazon Digital Services,  Inc.",5940
2011.0,The Throne of Fire,Rick Riordan,eng,Excellent,4.2,116360,nonfiction,2067.36,1240.416,9.44,411,"Amazon Digital Services,  Inc.",5913
2005.0,Old Man's War,John Scalzi,eng,Excellent,4.23,97653,genre fiction,1311.81,787.086,5.99,412,Macmillan,5913
1992.0,Gerald's Game,Stephen King,eng,Famous,3.47,100158,fiction,433.82,260.292,1.99,413,"Amazon Digital Services,  Inc.",5886
1996.0,Two for the Dough,Janet Evanovich,eng,Excellent,4.11,116171,nonfiction,2177.82,1306.692,9.99,414,"Amazon Digital Services,  Inc.",5886
1931.0,The Joy of Cooking,"Irma S. Rombauer, Marion Rombauer Becker, Ethan Becker",,Excellent,4.14,102348,fiction,1864.03,1118.418,8.59,415,Hachette Book Group,5859
1974.0,The Forever War,Joe Haldeman,eng,Excellent,4.15,87636,genre fiction,214.83,128.898,0.99,416,"Amazon Digital Services,  Inc.",5859
1994.0,Insomnia,"Stephen King, Bettina Blanch Tyroller",spa,Intermediate,3.79,100972,genre fiction,2311.05,1386.63,10.65,416,Random House LLC,5859
2003.0,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,eng,Intermediate,3.57,94696,genre fiction,1072.85,0.0,4.99,419,"Amazon Digital Services,  Inc.",5805
2006.0,The Blade Itself,Joe Abercrombie,eng,Excellent,4.14,97501,genre fiction,1717.85,1030.71,7.99,419,Random House LLC,5805
2002.0,The Arctic Incident,Eoin Colfer,eng,Intermediate,3.94,108031,nonfiction,642.85,385.71,2.99,420,"Amazon Digital Services,  Inc.",5805
1993.0,The Shipping News,Annie Proulx,eng,Intermediate,3.83,103151,genre fiction,1281.86,0.0,5.99,421,"Amazon Digital Services,  Inc.",5778
2011.0,äººç”ŸãŒã¨ãã‚ãç‰‡ã¥ã‘ã®é­”æ³•,"Marie KondÅ, Cathy Hirano",eng,Intermediate,3.77,105063,genre fiction,849.87,509.922,3.99,423,"Amazon Digital Services,  Inc.",5751
2015.0,All the Bright Places,"Jennifer Niven, ÙØ±Ø§Ù†Ú© Ù…Ø¹Ù†ÙˆÛŒ",eng,Excellent,4.19,132087,genre fiction,423.87,254.322,1.99,423,HarperCollins Publishers,5751
1997.0,DÃ©jÃ  Dead,Kathy Reichs,eng,Intermediate,3.86,100369,genre fiction,1062.87,637.722,4.99,424,Hachette Book Group,5751
2007.0,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Michael Scott,eng,Intermediate,3.84,58396,genre fiction,1693.88,1016.328,7.99,425,Penguin Group (USA) LLC,5724
2011.0,The Marriage Plot,Jeffrey Eugenides,eng,Novice,3.42,90551,genre fiction,1080.32,648.192,5.12,427,Random House LLC,5697
1998.0,Hija de la fortuna,"Isabel Allende, Margaret Sayers Peden",eng,Intermediate,3.89,89770,genre fiction,630.89,0.0,2.99,428,"Amazon Digital Services,  Inc.",5697
2015.0,Luckiest Girl Alive,Jessica Knoll,eng,Novice,3.48,82504,genre fiction,2007.6,1204.56,9.56,430,Simon and Schuster Digital Sales Inc,5670
2004.0,"Crank (Crank, #1)",Ellen Hopkins,eng,Excellent,4.16,104168,genre fiction,833.91,0.0,3.99,431,"Amazon Digital Services,  Inc.",5643
2012.0,The Raven Boys,Maggie Stiefvater,eng,Excellent,4.05,121727,nonfiction,206.91,124.146,0.99,432,"Amazon Digital Services,  Inc.",5643
1954.0,I Am Legend and Other Stories,Richard Matheson,eng,Intermediate,3.99,98795,genre fiction,621.92,0.0,2.99,433,"Amazon Digital Services,  Inc.",5616
2008.0,Olive Kitteridge,Elizabeth Strout,eng,Intermediate,3.78,85019,genre fiction,205.92,0.0,0.99,433,"Amazon Digital Services,  Inc.",5616
2014.0,Not that Kind of Girl,"Lena Dunham, Joana Avillez",eng,Novice,3.33,88251,nonfiction,1245.92,747.552,5.99,434,Random House LLC,5616
2001.0,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,eng,Excellent,4.04,85277,genre fiction,1032.93,0.0,4.99,436,"Amazon Digital Services,  Inc.",5589
2009.0,Fire,Kristin Cashore,en-US,Excellent,4.12,98180,genre fiction,2457.95,1474.77,11.99,439,Penguin Group (USA) LLC,5535
1952.0,En attendant Godot,Samuel Beckett,eng,Intermediate,3.81,98950,genre fiction,1621.97,973.182,7.99,444,Penguin Group (USA) LLC,5481
1906.0,White Fang,Jack London,eng,Intermediate,3.94,100223,genre fiction,1703.17,1021.902,8.39,444,Random House LLC,5481
2003.0,Wolves of the Calla,"Stephen King, Bernie Wrightson",eng,Excellent,4.17,98182,genre fiction,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454
2000.0,His Dark Materials,Philip Pullman,eng,Excellent,4.25,88227,genre fiction,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454
2012.0,The Edge of Never,J.A. Redmerski,en-US,Excellent,4.26,117508,genre fiction,600.99,360.594,2.99,447,Simon and Schuster Digital Sales Inc,5427
2013.0,Reconstructing Amelia,Kimberly McCreight,eng,Intermediate,3.82,86965,nonfiction,198.99,119.394,0.99,447,"Amazon Digital Services,  Inc.",5427
2014.0,The One Plus One,Jojo Moyes,eng,Intermediate,3.94,87412,genre fiction,399.99,239.994,1.99,448,Hachette Book Group,5427
1998.0,The Hours,Michael Cunningham,en-US,Intermediate,3.91,97462,genre fiction,500.0,300.0,2.5,449,HarperCollins Publishers,5400
2012.0,Wallbanger,Alice Clayton,eng,Excellent,4.1,134805,nonfiction,1898.0,0.0,9.49,450,"Amazon Digital Services,  Inc.",5400
1997.0,Holidays on Ice,David Sedaris,eng,Intermediate,3.95,82591,genre fiction,595.01,0.0,2.99,452,"Amazon Digital Services,  Inc.",5373
1996.0,Desperation,Stephen King,eng,Intermediate,3.8,94821,genre fiction,196.02,117.612,0.99,453,"Amazon Digital Services,  Inc.",5346
2011.0,Passion,Lauren Kate,eng,Intermediate,3.89,119735,genre fiction,790.02,0.0,3.99,454,"Amazon Digital Services,  Inc.",5346
2012.0,The Kill Order,James Dashner,eng,Intermediate,3.69,96568,genre fiction,1059.86,635.916,5.38,455,Random House LLC,5319
2011.0,Angelfall,Susan Ee,en-US,Excellent,4.19,73886,genre fiction,194.04,0.0,0.99,457,"Amazon Digital Services,  Inc.",5292
2001.0,Empire Falls,Richard Russo,eng,Intermediate,3.91,90811,genre fiction,586.04,0.0,2.99,458,"Amazon Digital Services,  Inc.",5292
1993.0,The Fires of Heaven,Robert Jordan,en-US,Excellent,4.13,93227,children,1480.05,888.03,7.59,459,Random House LLC,5265
2014.0,I'll Give You the Sun,Jandy Nelson,eng,Excellent,4.14,140937,genre fiction,583.05,349.83,2.99,460,Simon and Schuster Digital Sales Inc,5265
1999.0,Survivor,Chuck Palahniuk,en-US,Intermediate,3.93,49551,genre fiction,192.06,115.236,0.99,462,HarperCollins Publishers,5238
2007.0,Shopaholic and Baby,Sophie Kinsella,eng,Intermediate,3.77,98130,genre fiction,191.07,0.0,0.99,463,"Amazon Digital Services,  Inc.",5211
2004.0,The Dark Tower,Stephen King,en-US,Excellent,4.27,93296,genre fiction,770.07,0.0,3.99,463,"Amazon Digital Services,  Inc.",5211
2009.0,Twilight Director's Notebook,Catherine Hardwicke,en-US,Excellent,4.2,88847,genre fiction,1726.08,1035.648,8.99,465,HarperCollins Publishers,5184
2001.0,Shopaholic Abroad,Sophie Kinsella,en-US,Intermediate,3.75,93498,genre fiction,1468.79,881.274,7.69,468,Penguin Group (USA) LLC,5157
1984.0,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Richard Feynman,en-US,Excellent,4.29,91625,genre fiction,948.1,0.0,4.99,470,"Amazon Digital Services,  Inc.",5130
2010.0,Linger,Maggie Stiefvater,en-US,Intermediate,3.91,125363,genre fiction,376.11,0.0,1.99,471,"Amazon Digital Services,  Inc.",5103
1908.0,The Complete Anne of Green Gables Boxed Set,L.M. Montgomery,,Famous,4.42,92142,genre fiction,1510.11,906.066,7.99,472,Random House LLC,5103
1916.0,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",eng,Intermediate,3.6,92569,fiction,565.11,339.066,2.99,472,Random House LLC,5103
2009.0,The Gathering Storm,"Robert Jordan, Brandon Sanderson",eng,Excellent,4.34,94095,genre fiction,750.12,0.0,3.99,473,"Amazon Digital Services,  Inc.",5076
1871.0,Middlemarch,"George Eliot, Michel Faber",eng,Intermediate,3.93,95995,nonfiction,186.12,0.0,0.99,474,"Amazon Digital Services,  Inc.",5076
2012.0,Point of Retreat,Colleen Hoover,eng,Excellent,4.3,109344,genre fiction,185.13,0.0,0.99,475,"Amazon Digital Services,  Inc.",5049
1997.0,The Partner,John Grisham,,Intermediate,3.89,86870,genre fiction,746.13,0.0,3.99,476,"Amazon Digital Services,  Inc.",5049
1973.0,The Hobbit and The Lord of the Rings,J.R.R. Tolkien,eng,Famous,4.59,90907,genre fiction,184.14,110.484,0.99,477,"Amazon Digital Services,  Inc.",5022
2009.0,Thoughtless,S.C. Stephens,eng,Excellent,4.12,90483,genre fiction,1114.14,668.484,5.99,478,Penguin Group (USA) LLC,5022
1986.0,Presumed Innocent,Scott Turow,,Excellent,4.1,91774,genre fiction,553.15,331.89,2.99,479,"Amazon Digital Services,  Inc.",4995
1989.0,The Dark Half,Stephen King,eng,Intermediate,3.74,94624,genre fiction,550.16,330.096,2.99,482,Macmillan,4968
2006.0,Cleopatra: A Life,Stacy Schiff,eng,Intermediate,3.62,73994,genre fiction,181.17,0.0,0.99,483,"Amazon Digital Services,  Inc.",4941
2005.0,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,en-US,Intermediate,3.66,78271,genre fiction,544.18,326.508,2.99,485,Hachette Book Group,4914
2013.0,Steelheart,Brandon Sanderson,eng,Excellent,4.16,76261,genre fiction,1243.06,745.836,6.83,486,Penguin Group (USA) LLC,4914
1995.0,,"Marcus Pfister, J. Alison James",en-US,Excellent,4.15,95421,genre fiction,903.19,0.0,4.99,488,"Amazon Digital Services,  Inc.",4887
1864.0,Voyage au centre de la Terre,Jules Verne,eng,Intermediate,3.84,89410,nonfiction,1726.2,1035.72,9.59,489,Macmillan,4860
2009.0,The Happiness Project,Gretchen Rubin,eng,Intermediate,3.57,94456,genre fiction,177.21,106.326,0.99,491,"Amazon Digital Services,  Inc.",4833
1962.0,The Man in the High Castle,Philip K. Dick,eng,Intermediate,3.66,84180,genre fiction,2280.46,1368.276,12.74,492,Hachette Book Group,4833
1974.0,Helter Skelter: The True Story of The Manson Murders,"Vincent Bugliosi, Curt Gentry",en-GB,Intermediate,4.0,92158,genre fiction,176.22,0.0,0.99,493,"Amazon Digital Services,  Inc.",4806
,,"Robert Kapilow, Dr. Seuss",,Famous,4.44,90574,nonfiction,532.22,319.332,2.99,493,Hachette Book Group,4806
1320.0,Inferno,"Dante Alighieri, Anthony M. Esolen",,Intermediate,3.99,87511,fiction,354.22,212.532,1.99,493,Hachette Book Group,4806
2012.0,Shadow of Night,Deborah Harkness,eng,Excellent,4.04,97925,genre fiction,1242.44,745.464,6.98,494,"Amazon Digital Services,  Inc.",4806
2014.0,Leaving Time,Jodi Picoult,eng,Intermediate,3.94,76553,fiction,175.23,105.138,0.99,495,"Amazon Digital Services,  Inc.",4779
2006.0,Moon Called,Patricia Briggs,eng,Excellent,4.18,129150,genre fiction,350.24,0.0,1.99,497,"Amazon Digital Services,  Inc.",4752
2006.0,Blue Bloods,Melissa de la Cruz,en-US,Intermediate,3.68,116687,genre fiction,702.24,421.344,3.99,497,"Amazon Digital Services,  Inc.",4752
1994.0,The Alienist,Caleb Carr,eng,Excellent,4.05,96981,genre fiction,1230.24,738.144,6.99,498,HarperCollins Publishers,4752
2015.0,Between the World and Me,Ta-Nehisi Coates,eng,Famous,4.4,74218,genre fiction,523.25,0.0,2.99,499,"Amazon Digital Services,  Inc.",4725
1667.0,Paradise Lost,"John Milton, John      Leonard",eng,Intermediate,3.8,96316,genre fiction,868.26,0.0,4.99,502,"Amazon Digital Services,  Inc.",4698
2009.0,The Big Short: Inside the Doomsday Machine,Michael   Lewis,en-US,Excellent,4.26,37090,fiction,1216.26,729.756,6.99,502,Simon and Schuster Digital Sales Inc,4698
1999.0,The Girl Who Loved Tom Gordon,Stephen King,,Intermediate,3.56,95768,nonfiction,1346.76,808.056,7.74,503,"Amazon Digital Services,  Inc.",4698
2011.0, A Monster Calls ,"Patrick Ness, Jim Kay, Siobhan Dowd",eng,Excellent,4.36,104579,genre fiction,1842.45,1105.47,10.65,505,Random House LLC,4671
2010.0,Towers of Midnight,"Robert Jordan, Brandon Sanderson",en-US,Famous,4.42,91383,fiction,344.27,206.562,1.99,505,"Amazon Digital Services,  Inc.",4671
1971.0,The Day of the Jackal,Frederick Forsyth,eng,Excellent,4.25,85883,genre fiction,171.27,0.0,0.99,508,"Amazon Digital Services,  Inc.",4671
2010.0,Rework,"Jason Fried, David Heinemeier Hansson",eng,Intermediate,3.93,88626,genre fiction,517.27,310.362,2.99,509,Simon and Schuster Digital Sales Inc,4671
2011.0,Attachments,Rainbow Rowell,eng,Intermediate,3.95,105414,genre fiction,170.28,102.168,0.99,511,"Amazon Digital Services,  Inc.",4644
2005.0,The Twilight Saga,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",,Intermediate,3.88,89204,genre fiction,1632.28,979.368,9.49,513,Penguin Group (USA) LLC,4644
2012.0,Tell the Wolves I'm Home,Carol Rifka Brunt,eng,Excellent,4.04,85582,genre fiction,340.29,0.0,1.99,514,"Amazon Digital Services,  Inc.",4617
1972.0,All Creatures Great And Small,James Herriot,eng,Excellent,4.31,64779,genre fiction,1024.29,0.0,5.99,514,"Amazon Digital Services,  Inc.",4617
2011.0,The Unbecoming of Mara Dyer,Michelle Hodkin,eng,Excellent,4.09,83847,fiction,1879.29,1127.574,10.99,516,Macmillan,4617
1997.0,Three to Get Deadly,Janet Evanovich,en-US,Excellent,4.14,113400,genre fiction,1109.79,665.874,6.49,517,Hachette Book Group,4617
1905.0,The Scarlet Pimpernel,Emmuska Orczy,eng,Excellent,4.06,93217,fiction,648.09,388.854,3.79,517,Hachette Book Group,4617
1971.0,The Monster at the End of This Book,"Jon Stone, Michael J. Smollin",eng,Famous,4.45,102184,genre fiction,340.29,0.0,1.99,518,"Amazon Digital Services,  Inc.",4617
1972.0,Tales of a Fourth Grade Nothing,Judy Blume,eng,Excellent,4.09,106435,genre fiction,508.3,304.98,2.99,519,Penguin Group (USA) LLC,4590
2012.0,Shadow and Bone,Leigh Bardugo,eng,Excellent,4.05,135225,fiction,678.3,0.0,3.99,519,"Amazon Digital Services,  Inc.",4590
2009.0,Het diner,"Herman Koch, Sam Garrett",eng,Novice,3.22,74979,genre fiction,848.3,0.0,4.99,520,"Amazon Digital Services,  Inc.",4590
2013.0,Champion,Marie Lu,eng,Excellent,4.37,114623,nonfiction,1688.31,1012.986,9.99,523,Simon and Schuster Digital Sales Inc,4563
1985.0,Contact,Carl Sagan,eng,Excellent,4.11,90917,genre fiction,1350.31,810.186,7.99,524,Random House LLC,4563
2011.0,Lola and the Boy Next Door,Stephanie Perkins,en-US,Intermediate,4.0,108370,genre fiction,674.31,404.586,3.99,524,"Amazon Digital Services,  Inc.",4563
1999.0,White Teeth,Zadie Smith,en-US,Intermediate,3.75,82474,fiction,167.31,100.386,0.99,524,"Amazon Digital Services,  Inc.",4563
2012.0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",eng,Intermediate,3.97,61422,genre fiction,2153.06,1291.836,12.74,525,Macmillan,4563
2004.0,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,en-GB,Intermediate,3.79,83607,nonfiction,1294.54,776.724,7.66,526,Simon and Schuster Digital Sales Inc,4563
2011.0,The Power of Six,Pittacus Lore,eng,Excellent,4.17,97938,fiction,1843.79,1106.274,10.91,526,Macmillan,4563
2013.0,The Interestings,Meg Wolitzer,eng,Intermediate,3.54,76566,genre fiction,1342.32,805.392,7.99,528,HarperCollins Publishers,4536
1988.0,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,en-US,Famous,4.65,93001,genre fiction,166.32,0.0,0.99,530,"Amazon Digital Services,  Inc.",4536
2008.0,People of the Book,Geraldine Brooks,eng,Intermediate,4.0,95796,genre fiction,1291.92,775.152,7.69,531,Penguin Group (USA) LLC,4536
2012.0,The Secret Keeper,Kate Morton,,Excellent,4.13,89460,genre fiction,332.33,199.398,1.99,532,HarperCollins Publishers,4509
1953.0,Better Homes & Gardens New Cook Book,Better Homes and Gardens,,Excellent,4.14,93640,nonfiction,165.33,0.0,0.99,534,"Amazon Digital Services,  Inc.",4509
1984.0,"So Long, and Thanks for All the Fish",Douglas Adams,eng,Excellent,4.08,93774,genre fiction,1985.63,1191.378,11.89,535,HarperCollins Publishers,4509
1927.0,Der Steppenwolf: ErzÃ¤hlung,"Hermann Hesse, Basil Creighton",eng,Excellent,4.11,80769,fiction,833.33,499.998,4.99,535,"Amazon Digital Services,  Inc.",4509
2001.0,The Surgeon,Tess Gerritsen,en-GB,Excellent,4.1,89468,nonfiction,1835.33,1101.198,10.99,536,Random House LLC,4509
2012.0,The Girl You Left Behind,Jojo Moyes,eng,Intermediate,3.95,80991,genre fiction,1152.04,691.224,6.94,537,Random House LLC,4482
1996.0,Royal Assassin,Robin Hobb,eng,Excellent,4.21,82608,fiction,164.34,0.0,0.99,538,"Amazon Digital Services,  Inc.",4482
1953.0,Childhood's End,Arthur C. Clarke,en-US,Excellent,4.09,87141,genre fiction,1226.74,0.0,7.39,539,"Amazon Digital Services,  Inc.",4482
2004.0, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",en-US,Intermediate,4.0,113066,genre fiction,1153.35,692.01,6.99,541,Penguin Group (USA) LLC,4455
2007.0,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",en-US,Excellent,4.03,83881,genre fiction,823.35,494.01,4.99,542,"Amazon Digital Services,  Inc.",4455
2014.0,Heir of Fire,Sarah J. Maas,eng,Famous,4.53,123843,genre fiction,163.35,98.01,0.99,543,Hachette Book Group,4455
1994.0,,Robert Jordan,eng,Excellent,4.1,91046,fiction,823.35,494.01,4.99,544,Hachette Book Group,4455
2009.0,The Sweetness at the Bottom of the Pie,Alan Bradley,eng,Intermediate,3.81,99841,genre fiction,1757.25,1054.35,10.65,545,Penguin Group (USA) LLC,4455
2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,en-US,Intermediate,3.92,82090,genre fiction,162.36,0.0,0.99,546,"Amazon Digital Services,  Inc.",4428
2005.0,A Breath of Snow and Ashes,Diana Gabaldon,eng,Famous,4.43,87098,nonfiction,1746.6,1047.96,10.65,547,Penguin Group (USA) LLC,4428
2014.0,The Blood of Olympus,Rick Riordan,eng,Famous,4.41,110719,genre fiction,162.36,97.416,0.99,549,"Amazon Digital Services,  Inc.",4428
2016.0,Truly Madly Guilty,Liane Moriarty,eng,Intermediate,3.55,90477,genre fiction,162.36,0.0,0.99,549,"Amazon Digital Services,  Inc.",4428
2012.0,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",eng,Excellent,4.25,131906,genre fiction,162.36,97.416,0.99,550,"Amazon Digital Services,  Inc.",4428
2011.0,The Art of Fielding,Chad Harbach,eng,Intermediate,3.99,81712,genre fiction,324.37,194.622,1.99,551,"Amazon Digital Services,  Inc.",4401
1964.0,A Moveable Feast,Ernest Hemingway,eng,Excellent,4.04,69992,genre fiction,813.37,488.022,4.99,551,Penguin Group (USA) LLC,4401
2006.0,Fablehaven,Brandon Mull,eng,Excellent,4.08,99390,genre fiction,1470.26,882.156,9.02,553,Random House LLC,4401
2000.0,The Wide Window,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.91,118624,genre fiction,161.37,96.822,0.99,554,"Amazon Digital Services,  Inc.",4401
2001.0,Grave Peril,Jim Butcher,eng,Excellent,4.18,97736,nonfiction,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374
2007.0,Einstein. His Life and Universe,Walter Isaacson,eng,Excellent,4.08,71156,nonfiction,322.38,193.428,1.99,557,"Amazon Digital Services,  Inc.",4374
2011.0,Effortless,S.C. Stephens,eng,Excellent,4.37,83085,genre fiction,160.38,96.228,0.99,558,"Amazon Digital Services,  Inc.",4374
1998.0,The Street Lawyer,John Grisham,eng,Intermediate,3.81,80577,genre fiction,320.39,192.234,1.99,561,Random House LLC,4347
1976.0,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,eng,Intermediate,3.79,92980,nonfiction,642.39,385.434,3.99,561,Hachette Book Group,4347
2009.0,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",eng,Novice,3.28,103995,genre fiction,615.02,369.012,3.82,562,"Amazon Digital Services,  Inc.",4347
2013.0,Lets Explore Diabetes with Owls,David Sedaris,eng,Intermediate,3.8,81616,genre fiction,478.4,287.04,2.99,565,Macmillan,4320
1868.0,Ð˜Ð´Ð¸Ð¾Ñ‚,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",eng,Excellent,4.18,74642,fiction,1438.4,863.04,8.99,565,Penguin Group (USA) LLC,4320
1987.0,Dirk Gently's Holistic Detective Agency,Douglas Adams,en-US,Intermediate,3.97,89569,nonfiction,478.4,0.0,2.99,566,"Amazon Digital Services,  Inc.",4320
2008.0,Rodrick Rules,Jeff Kinney,en-US,Excellent,4.1,91831,genre fiction,478.4,0.0,2.99,567,"Amazon Digital Services,  Inc.",4320
2015.0,Why Not Me?,Mindy Kaling,eng,Intermediate,3.89,74199,genre fiction,1598.4,959.04,9.99,568,Random House LLC,4320
2014.0,Four: A Divergent Collection,Veronica Roth,eng,Excellent,4.1,97058,fiction,475.41,0.0,2.99,570,"Amazon Digital Services,  Inc.",4293
2015.0,Modern Romance,"Aziz Ansari, Eric Klinenberg",eng,Intermediate,3.85,94231,genre fiction,157.41,0.0,0.99,571,"Amazon Digital Services,  Inc.",4293
2012.0,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",eng,Excellent,4.24,85136,genre fiction,475.41,0.0,2.99,572,"Amazon Digital Services,  Inc.",4293
1997.0,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,en-US,Excellent,4.07,45382,genre fiction,634.41,380.646,3.99,572,Hachette Book Group,4293
2005.0,Elantris,Brandon Sanderson,eng,Excellent,4.17,95950,genre fiction,314.42,188.652,1.99,574,Simon and Schuster Digital Sales Inc,4266
2008.0,The Knife of Never Letting Go,Patrick Ness,eng,Intermediate,3.96,99638,genre fiction,1136.02,681.612,7.19,575,"Amazon Digital Services,  Inc.",4266
1998.0,One Thousand White Women: The Journals of May Dodd,Jim Fergus,eng,Intermediate,3.88,84367,genre fiction,472.42,283.452,2.99,576,"Amazon Digital Services,  Inc.",4266
2009.0,Handle with Care,Jodi Picoult,eng,Intermediate,3.96,90138,fiction,1420.42,852.252,8.99,577,HarperCollins Publishers,4266
2004.0,Song of Susannah,"Stephen King, Darrel Anderson",eng,Intermediate,3.98,84957,genre fiction,469.43,0.0,2.99,578,"Amazon Digital Services,  Inc.",4239
2012.0,Reached,Ally Condie,,Intermediate,3.56,109290,genre fiction,155.43,0.0,0.99,580,"Amazon Digital Services,  Inc.",4239
1981.0,Midnight's Children,Salman Rushdie,eng,Intermediate,3.99,75502,nonfiction,1474.23,884.538,9.39,581,"Amazon Digital Services,  Inc.",4239
